model_name,model_size_b,dataset_name,seed,source_stage,source_dir,module_name,module_short,module_role,module_class,module_leaf,layer_idx,num_layers_hint,normalized_depth,candidate_format,stage1_assignment,stage1_reason,observations,activation_outlier_score,input_outlier_score,output_outlier_score,input_outlier_score_mean,input_outlier_score_max,output_outlier_score_mean,output_outlier_score_max,int8_rel_mse,input_int8_rel_mse_mean,output_int8_rel_mse_mean,output_int4_rel_mse_mean,output_int8_saturation_mean,output_int4_saturation_mean,finite_fraction_min,baseline_loss_mean,perturbed_loss_mean,perturbation_delta,abs_perturbation_delta,max_batch_loss_delta_abs,has_perturbation,safe_label,safe_threshold,label_source
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.4.self_attn.v_proj,layers.4.self_attn.v_proj,attention_projection,Linear,v_proj,4,24,0.173913043478,fake_int8_output,bf16,projection appears sensitive under activation probe,8,33.3024520874,33.3024520874,6.37652111053,33.0199656487,33.3024520874,5.33452177048,6.37652111053,0.00563469633926,0.00563469633926,0.000149108366713,0.048362666741,1.52587890625e-05,3.43322753906e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.5.input_layernorm,layers.5.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,5,24,0.217391304348,fake_int8_output,fp32,high-sensitivity reduction/output path,8,657.19708252,657.19708252,28.4051246643,656.337463379,657.19708252,26.8830504417,28.4051246643,0.0366864106618,0.0366864106618,0.00371876097051,0.603133864701,2.72478391139e-06,6.53948126228e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.5.mlp.down_proj,layers.5.mlp.down_proj,mlp_projection,Linear,down_proj,5,24,0.217391304348,fake_int8_output,bf16,projection appears sensitive under activation probe,8,115.945526123,89.0578079224,115.945526123,54.7247614861,89.0578079224,107.416202545,115.945526123,0.0600223480724,0.0159973989939,0.0600223480724,0.931742601097,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.5.mlp.gate_proj,layers.5.mlp.gate_proj,mlp_projection,Linear,gate_proj,5,24,0.217391304348,fake_int8_output,bf16,projection appears sensitive under activation probe,8,45.6708450317,45.6708450317,5.29331588745,45.4445567131,45.6708450317,4.51820296049,5.29331588745,0.0105883441865,0.0105883441865,0.000106168042294,0.0349501322489,1.35522083156e-06,1.77684508458e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.5.mlp.up_proj,layers.5.mlp.up_proj,mlp_projection,Linear,up_proj,5,24,0.217391304348,fake_int8_output,bf16,projection appears sensitive under activation probe,8,45.6708450317,45.6708450317,10.414607048,45.4445567131,45.6708450317,8.98711252213,10.414607048,0.0105883441865,0.0105883441865,0.000423010042141,0.140085775405,1.20464073916e-06,3.61392221748e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.5.post_attention_layernorm,layers.5.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,5,24,0.217391304348,fake_int8_output,fp32,high-sensitivity reduction/output path,8,656.726501465,656.726501465,45.6708450317,655.864593506,656.726501465,45.4445567131,45.6708450317,0.0382824507542,0.0382824507542,0.0105883441865,0.804162368178,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.5.self_attn.k_proj,layers.5.self_attn.k_proj,attention_projection,Linear,k_proj,5,24,0.217391304348,fake_int8_output,bf16,projection appears sensitive under activation probe,8,28.4051246643,28.4051246643,8.84614944458,26.8830504417,28.4051246643,7.82119190693,8.84614944458,0.00371876097051,0.00371876097051,0.000317052792525,0.107512477785,1.52587890625e-05,8.96453857422e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.5.self_attn.o_proj,layers.5.self_attn.o_proj,attention_projection,Linear,o_proj,5,24,0.217391304348,fake_int8_output,bf16,projection appears sensitive under activation probe,8,33.5177307129,17.3234386444,33.5177307129,14.245546937,17.3234386444,29.3852455616,33.5177307129,0.00447862787405,0.00106763742224,0.00447862787405,0.796775713563,2.17982710637e-06,4.35965421275e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.5.self_attn.q_proj,layers.5.self_attn.q_proj,attention_projection,Linear,q_proj,5,24,0.217391304348,fake_int8_output,bf16,projection appears sensitive under activation probe,8,28.4051246643,28.4051246643,11.1297836304,26.8830504417,28.4051246643,10.7869272232,11.1297836304,0.00371876097051,0.00371876097051,0.000601844010816,0.145156484097,3.26974068798e-06,0.000130517144953,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.5.self_attn.v_proj,layers.5.self_attn.v_proj,attention_projection,Linear,v_proj,5,24,0.217391304348,fake_int8_output,bf16,projection appears sensitive under activation probe,8,28.4051246643,28.4051246643,5.34537744522,26.8830504417,28.4051246643,4.80417221785,5.34537744522,0.00371876097051,0.00371876097051,0.000119775759231,0.039241633378,1.52587890625e-05,3.43322753906e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.6.input_layernorm,layers.6.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,6,24,0.260869565217,fake_int8_output,fp32,high-sensitivity reduction/output path,8,656.069702148,656.069702148,42.8912773132,654.716957092,656.069702148,42.184158802,42.8912773132,0.0412070560269,0.0412070560269,0.00914750027005,0.650641925633,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.6.mlp.down_proj,layers.6.mlp.down_proj,mlp_projection,Linear,down_proj,6,24,0.260869565217,fake_int8_output,bf16,projection appears sensitive under activation probe,8,41.4638710022,41.4638710022,10.0606117249,37.0132389069,41.4638710022,8.43414133787,10.0606117249,0.00685191183584,0.00685191183584,0.000373622820916,0.122848385945,2.17982710637e-06,3.81469746458e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.6.mlp.gate_proj,layers.6.mlp.gate_proj,mlp_projection,Linear,gate_proj,6,24,0.260869565217,fake_int8_output,bf16,projection appears sensitive under activation probe,8,41.0885810852,41.0885810852,6.9856877327,40.2040662766,41.0885810852,6.12428623438,6.9856877327,0.00833125796635,0.00833125796635,0.000194440313862,0.0638919170015,1.20464073916e-06,7.83016486139e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.6.mlp.up_proj,layers.6.mlp.up_proj,mlp_projection,Linear,up_proj,6,24,0.260869565217,fake_int8_output,bf16,projection appears sensitive under activation probe,8,41.0885810852,41.0885810852,10.9528436661,40.2040662766,41.0885810852,9.95734643936,10.9528436661,0.00833125796635,0.00833125796635,0.000514579282026,0.168116072193,1.20464073916e-06,3.31276203269e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.6.post_attention_layernorm,layers.6.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,6,24,0.260869565217,fake_int8_output,fp32,high-sensitivity reduction/output path,8,655.812255859,655.812255859,41.0885810852,654.447692871,655.812255859,40.2040662766,41.0885810852,0.0419480074197,0.0419480074197,0.00833125796635,0.845841288567,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.6.self_attn.k_proj,layers.6.self_attn.k_proj,attention_projection,Linear,k_proj,6,24,0.260869565217,fake_int8_output,bf16,projection appears sensitive under activation probe,8,42.8912773132,42.8912773132,6.14342498779,42.184158802,42.8912773132,5.89277428389,6.14342498779,0.00914750027005,0.00914750027005,0.000179851624125,0.0630951682106,1.90734863281e-05,0.0001220703125,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.6.self_attn.o_proj,layers.6.self_attn.o_proj,attention_projection,Linear,o_proj,6,24,0.260869565217,fake_int8_output,bf16,projection appears sensitive under activation probe,8,32.1690864563,17.8329200745,32.1690864563,13.3428951502,17.8329200745,28.7778537273,32.1690864563,0.00435458839638,0.000954407754762,0.00435458839638,0.646111480892,2.17982710637e-06,4.35965424117e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.6.self_attn.q_proj,layers.6.self_attn.q_proj,attention_projection,Linear,q_proj,6,24,0.260869565217,fake_int8_output,bf16,projection appears sensitive under activation probe,8,42.8912773132,42.8912773132,8.43921089172,42.184158802,42.8912773132,8.28461229801,8.43921089172,0.00914750027005,0.00914750027005,0.000355673422746,0.0944417994469,2.45230549467e-06,7.82012975833e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.6.self_attn.v_proj,layers.6.self_attn.v_proj,attention_projection,Linear,v_proj,6,24,0.260869565217,fake_int8_output,bf16,projection appears sensitive under activation probe,8,42.8912773132,42.8912773132,7.9880437851,42.184158802,42.8912773132,6.36633771658,7.9880437851,0.00914750027005,0.00914750027005,0.000213700262066,0.0694651743397,1.52587890625e-05,2.67028808594e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.7.input_layernorm,layers.7.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,7,24,0.304347826087,fake_int8_output,fp32,high-sensitivity reduction/output path,8,654.80065918,654.80065918,32.8895225525,652.854598999,654.80065918,31.4884335995,32.8895225525,0.0463959281333,0.0463959281333,0.00513088598382,0.656488113105,2.17982710637e-06,6.53948137597e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.7.mlp.down_proj,layers.7.mlp.down_proj,mlp_projection,Linear,down_proj,7,24,0.304347826087,fake_int8_output,bf16,projection appears sensitive under activation probe,8,47.5270423889,47.5270423889,8.93388652802,38.3196954727,47.5270423889,6.37275725603,8.93388652802,0.00731154659297,0.00731154659297,0.000217978093133,0.0711174374446,2.17982710637e-06,7.08443803887e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.7.mlp.gate_proj,layers.7.mlp.gate_proj,mlp_projection,Linear,gate_proj,7,24,0.304347826087,fake_int8_output,bf16,projection appears sensitive under activation probe,8,34.6722297668,34.6722297668,7.46132040024,33.8496308327,34.6722297668,6.82800084352,7.46132040024,0.00590277829906,0.00590277829906,0.000242162999712,0.0794769204222,1.20464073916e-06,3.91508240227e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.7.mlp.up_proj,layers.7.mlp.up_proj,mlp_projection,Linear,up_proj,7,24,0.304347826087,fake_int8_output,bf16,projection appears sensitive under activation probe,8,34.6722297668,34.6722297668,10.0468845367,33.8496308327,34.6722297668,9.61865830421,10.0468845367,0.00590277829906,0.00590277829906,0.00047880323109,0.156306428835,1.20464073916e-06,2.40928147832e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.7.post_attention_layernorm,layers.7.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,7,24,0.304347826087,fake_int8_output,fp32,high-sensitivity reduction/output path,8,655.130310059,655.130310059,34.6722297668,653.346809387,655.130310059,33.8496308327,34.6722297668,0.0449841781519,0.0449841781519,0.00590277829906,0.851239413023,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.7.self_attn.k_proj,layers.7.self_attn.k_proj,attention_projection,Linear,k_proj,7,24,0.304347826087,fake_int8_output,bf16,projection appears sensitive under activation probe,8,32.8895225525,32.8895225525,8.01327323914,31.4884335995,32.8895225525,7.7576726079,8.01327323914,0.00513088598382,0.00513088598382,0.000310544390231,0.100819303654,1.52587890625e-05,0.000160217285156,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.7.self_attn.o_proj,layers.7.self_attn.o_proj,attention_projection,Linear,o_proj,7,24,0.304347826087,fake_int8_output,bf16,projection appears sensitive under activation probe,8,24.9293041229,22.9826450348,24.9293041229,19.5827667713,22.9826450348,23.0374171734,24.9293041229,0.00274474936305,0.00187527960225,0.00274474936305,0.436386629939,3.814697493e-06,0.000133241931508,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.7.self_attn.q_proj,layers.7.self_attn.q_proj,attention_projection,Linear,q_proj,7,24,0.304347826087,fake_int8_output,bf16,projection appears sensitive under activation probe,8,32.8895225525,32.8895225525,10.4337911606,31.4884335995,32.8895225525,10.1944887638,10.4337911606,0.00513088598382,0.00513088598382,0.000538154585229,0.116367460229,2.17982710637e-06,0.00010190691728,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.7.self_attn.v_proj,layers.7.self_attn.v_proj,attention_projection,Linear,v_proj,7,24,0.304347826087,fake_int8_output,bf16,projection appears sensitive under activation probe,8,32.8895225525,32.8895225525,6.79757595062,31.4884335995,32.8895225525,5.67617022991,6.79757595062,0.00513088598382,0.00513088598382,0.00017012995886,0.0567016317509,1.52587890625e-05,4.00543212891e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.8.input_layernorm,layers.8.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,8,24,0.347826086957,fake_int8_output,fp32,high-sensitivity reduction/output path,8,646.169616699,646.169616699,34.1288948059,643.716407776,646.169616699,33.6532473564,34.1288948059,0.0729609774426,0.0729609774426,0.00575822911924,0.669835157692,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.8.mlp.down_proj,layers.8.mlp.down_proj,mlp_projection,Linear,down_proj,8,24,0.347826086957,fake_int8_output,bf16,projection appears sensitive under activation probe,8,36.3161735535,36.3161735535,13.8878126144,25.347915411,36.3161735535,12.1958123446,13.8878126144,0.00332093745237,0.00332093745237,0.000775072490796,0.227706383914,2.17982710637e-06,6.45773784527e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.8.mlp.gate_proj,layers.8.mlp.gate_proj,mlp_projection,Linear,gate_proj,8,24,0.347826086957,fake_int8_output,bf16,projection appears sensitive under activation probe,8,35.0993728638,35.0993728638,7.516477108,34.3924779892,35.0993728638,6.87543141842,7.516477108,0.0061148905661,0.0061148905661,0.000245193572482,0.0809150598943,1.20464073916e-06,9.63712585644e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.8.mlp.up_proj,layers.8.mlp.up_proj,mlp_projection,Linear,up_proj,8,24,0.347826086957,fake_int8_output,bf16,projection appears sensitive under activation probe,8,35.0993728638,35.0993728638,5.8370552063,34.3924779892,35.0993728638,5.42957925797,5.8370552063,0.0061148905661,0.0061148905661,0.000152450920723,0.0500983921811,1.35522083156e-06,1.26487277612e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.8.post_attention_layernorm,layers.8.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,8,24,0.347826086957,fake_int8_output,fp32,high-sensitivity reduction/output path,8,645.922668457,645.922668457,35.0993728638,643.64642334,645.922668457,34.3924779892,35.0993728638,0.0730119813234,0.0730119813234,0.0061148905661,0.845553152263,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.8.self_attn.k_proj,layers.8.self_attn.k_proj,attention_projection,Linear,k_proj,8,24,0.347826086957,fake_int8_output,bf16,projection appears sensitive under activation probe,8,34.1288948059,34.1288948059,8.73086357117,33.6532473564,34.1288948059,8.70419061184,8.73086357117,0.00575822911924,0.00575822911924,0.00041131015314,0.0158764371881,3.24249267578e-05,0.0078125,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.8.self_attn.o_proj,layers.8.self_attn.o_proj,attention_projection,Linear,o_proj,8,24,0.347826086957,fake_int8_output,bf16,projection appears sensitive under activation probe,8,27.8001976013,18.8995838165,27.8001976013,16.0310516357,18.8995838165,24.4109158516,27.8001976013,0.00309929353534,0.00133407011162,0.00309929353534,0.4971017465,2.17982710637e-06,7.08443818098e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.8.self_attn.q_proj,layers.8.self_attn.q_proj,attention_projection,Linear,q_proj,8,24,0.347826086957,fake_int8_output,bf16,projection appears sensitive under activation probe,8,34.1288948059,34.1288948059,13.2303295135,33.6532473564,34.1288948059,11.0064795017,13.2303295135,0.00575822911924,0.00575822911924,0.000629992886388,0.141590505838,2.17982710637e-06,4.08717582161e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.8.self_attn.v_proj,layers.8.self_attn.v_proj,attention_projection,Linear,v_proj,8,24,0.347826086957,fake_int8_output,bf16,projection appears sensitive under activation probe,8,34.1288948059,34.1288948059,5.70157670975,33.6532473564,34.1288948059,4.53895288706,5.70157670975,0.00575822911924,0.00575822911924,0.000108298257146,0.035672677448,1.52587890625e-05,3.81469726562e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.9.input_layernorm,layers.9.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,9,24,0.391304347826,fake_int8_output,fp32,high-sensitivity reduction/output path,8,643.533447266,643.533447266,23.7029399872,638.216896057,643.533447266,21.7474966049,23.7029399872,0.0853767152876,0.0853767152876,0.00242290832102,0.467292431742,2.17982710637e-06,5.7220462395e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.9.mlp.down_proj,layers.9.mlp.down_proj,mlp_projection,Linear,down_proj,9,24,0.391304347826,fake_int8_output,bf16,projection appears sensitive under activation probe,8,34.9524040222,34.9524040222,19.5138835907,26.6475617886,34.9524040222,16.6278543472,19.5138835907,0.00365181628149,0.00365181628149,0.00144508748781,0.382354736328,2.45230549467e-06,1.3078962354e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.9.mlp.gate_proj,layers.9.mlp.gate_proj,mlp_projection,Linear,gate_proj,9,24,0.391304347826,fake_int8_output,bf16,projection appears sensitive under activation probe,8,31.815788269,31.815788269,7.70686435699,30.9219925404,31.815788269,6.08751839399,7.70686435699,0.00491889729165,0.00491889729165,0.000194332598767,0.0642841318622,1.20464073916e-06,5.11972319828e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.9.mlp.up_proj,layers.9.mlp.up_proj,mlp_projection,Linear,up_proj,9,24,0.391304347826,fake_int8_output,bf16,projection appears sensitive under activation probe,8,31.815788269,31.815788269,7.9708032608,30.9219925404,31.815788269,7.58265924454,7.9708032608,0.00491889729165,0.00491889729165,0.000298006681987,0.0980613538995,1.20464073916e-06,1.09923469154e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.9.post_attention_layernorm,layers.9.post_attention_layernorm,norm,Qwen2RMSNorm,post_attention_layernorm,9,24,0.391304347826,fake_int8_output,fp32,high-sensitivity reduction/output path,8,644.663391113,644.663391113,31.815788269,639.759872437,644.663391113,30.9219925404,31.815788269,0.0842560771853,0.0842560771853,0.00491889729165,0.799927137792,2.17982710637e-06,2.17982710637e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.9.self_attn.k_proj,layers.9.self_attn.k_proj,attention_projection,Linear,k_proj,9,24,0.391304347826,fake_int8_output,bf16,projection appears sensitive under activation probe,8,23.7029399872,23.7029399872,7.84604263306,21.7474966049,23.7029399872,7.15887916088,7.84604263306,0.00242290832102,0.00242290832102,0.000265649634457,0.0860045505688,1.52587890625e-05,3.24249267578e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.9.self_attn.o_proj,layers.9.self_attn.o_proj,attention_projection,Linear,o_proj,9,24,0.391304347826,fake_int8_output,bf16,projection appears sensitive under activation probe,8,26.1386451721,26.1386451721,22.4993686676,22.4996626377,26.1386451721,21.4340839386,22.4993686676,0.00238544854801,0.00233917868172,0.00238544854801,0.380622189492,2.45230549467e-06,0.000786645110566,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.9.self_attn.q_proj,layers.9.self_attn.q_proj,attention_projection,Linear,q_proj,9,24,0.391304347826,fake_int8_output,bf16,projection appears sensitive under activation probe,8,23.7029399872,23.7029399872,11.4332790375,21.7474966049,23.7029399872,10.1199202538,11.4332790375,0.00242290832102,0.00242290832102,0.000531685956958,0.102418560535,2.17982710637e-06,1.08991354182e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.layers.9.self_attn.v_proj,layers.9.self_attn.v_proj,attention_projection,Linear,v_proj,9,24,0.391304347826,fake_int8_output,bf16,projection appears sensitive under activation probe,8,23.7029399872,23.7029399872,6.73854970932,21.7474966049,23.7029399872,5.89101725817,6.73854970932,0.00242290832102,0.00242290832102,0.00017998313524,0.0596253601834,1.52587890625e-05,4.19616699219e-05,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,42,h6_0p5b_calibration,calibration_bf16_seed42,base_model.model.model.norm,norm,norm,Qwen2RMSNorm,norm,,24,,fake_int8_output,fp32,high-sensitivity reduction/output path,8,21.9832668304,21.9832668304,19.7650871277,19.2755844593,21.9832668304,19.2257249355,19.7650871277,0.00193032654352,0.00193032654352,0.00190445838962,0.122835991904,2.17982710637e-06,6.81195965058e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,43,h6_0p5b_perturbation,perturbation_bf16_seed43,base_model.model.lm_head,base_model.model.lm_head,logits,Linear,lm_head,,24,,fake_int8_output,fp32,high-sensitivity reduction/output path,8,19.8866863251,19.8866863251,7.65231227875,19.1538183689,19.8866863251,6.71491086483,7.65231227875,0.00189689313993,0.00189689313993,0.000234888251725,0.0755731449462,1.00268323422e-06,2.88271426996e-06,1,2.41479498148,2.41573154926,0.000936567783356,0.000936567783356,0.0172069072723,1,1,0.005,perturbation_abs_threshold
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,43,h6_0p5b_calibration,calibration_bf16_seed43,base_model.model.model.layers.0.input_layernorm,layers.0.input_layernorm,norm,Qwen2RMSNorm,input_layernorm,0,24,0,fake_int8_output,fp32,high-sensitivity reduction/output path,8,26.8995800018,5.78992700577,26.8995800018,4.32735496759,5.78992700577,23.6096818447,26.8995800018,0.00292370616808,0.00010172506154,0.00292370616808,0.301497202367,5.99452442884e-06,8.71930834023e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,43,h6_0p5b_calibration,calibration_bf16_seed43,base_model.model.model.layers.0.mlp.down_proj,layers.0.mlp.down_proj,mlp_projection,Linear,down_proj,0,24,0,fake_int8_output,bf16,projection appears sensitive under activation probe,8,71.4807510376,71.4807510376,18.8526496887,70.0882139206,71.4807510376,17.2486658096,18.8526496887,0.0197934587486,0.0197934587486,0.00154370204837,0.426069896668,2.17982710637e-06,4.63213257262e-06,1,,,,,,0,,0.005,
Qwen/Qwen2.5-0.5B,0.5,tatsu-lab/alpaca,43,h6_0p5b_calibration,calibration_bf16_seed43,base_model.model.model.layers.0.mlp.gate_proj,layers.0.mlp.gate_proj,mlp_projection,Linear,gate_proj,0,24,0,fake_int8_output,bf16,projection appears sensitive under activation probe,8,19.7969112396,19.7969112396,10.8918628693,18.6506175995,19.7969112396,9.62110924721,10.8918628693,0.00180002157867,0.00180002157867,0.000480910050101,0.147405503318,1.20464073916e-06,8.13132493249e-06,1,,,,,,0,,0.005,
